"OB","KODE_OBJECT","NAMA","HARGA_SATUAN"
"OB","02322","Vivelle Round Glass Bottle 100ml Violet","25454.544"
"OB","02323","Vivelle Round Glass Bottle 100ml Blue","25454.9376"
"OB","02324","Vivelle Round Glass Bottle 100ml Gold","25454.543999999998"
"OB","02325","Vivelle Handsanitizer 30ml Sweet Love (Blue)","6545.456"
"OB","02326","Vivelle Handsanitizer 30ml Silent Moment (Violet)","6545.456"
"OB","02327","Vivelle Handsanitizer 30ml Quiet Wish (Green)","6545.456"
"OB","02328","Vivelle Handsanitizer 30ml Pure Joy  (Yellow)","6545.455999999999"
"OB","02329","Vivelle Handsanitizer 30ml Beautiful Life  (Blue)","6545.456"
"OB","02330","Wesley Eau De Toilette 88ml Pink","28987.2"
"OB","02331","Wesley Eau De Toilette 88ml Black","24257.213290605498"
"OB","02332","Wesley Eau De Toilette 88ml Green","24324.52989486213"
"OB","02333","Wesley Eau De Toilette 88ml Blue","25123.866666666665"
"OB","02334","Vylea UV Whitening Body Lotion Bengkuang","10592.462222222222"
"OB","02335","Vylea UV Whitening Body Lotion Papaya","10545.6"
"OB","02336","Vylea UV Whitening Body Lotion Vitamin E","10545.599999424614"
"OB","02337","Vylea UV Whitening Body Lotion Goats Milk","10545.599998949468"
"OB","02338","Barca Face Wash 100ml Messi (Yellow)","15744.615384615385"
"OB","02339","Barca Face Wash 100ml Neymar J.R (Green)","15807.065217391304"
"OB","02340","Barca Face Wash 100ml Pique  (Orange)","15742.943548387097"
"OB","02341","Barca Face Wash 100ml Busquets  (Blue)","15785.648148148148"
"OB","02342","Kertas Saring","14000.0"
"OB","02343","Handschoon Gynecology Steril (OM)","20000.0"
"OB","02344","BDL Body Wash 245ml Sulfur Antiseptic ","13108.35525154845"
"OB","02345","PLC Lightening Beauty Soap Pearl 80gr","4856.145273645103"
"OB","02346","Besmed Masker O2 Anak ","10800.0"
"OB","02347","Vivelle Body Spray 150ml Pink","18615.535745807596"
"OB","02348","Vivelle Body Spray 150ml Violet","19852.813391304342"
"OB","02349","Vivelle Body Spray 150ml Green","18566.53324244365"
"OB","02350","Vivelle Body Spray 150ml Blue","19219.81060702641"
"OB","02351","Buku Monitoring Factor Resiko Penyakit Menular","4500.0"
"OB","02352","Tas Kit Posbindu","90000.0"
"OB","02353","Vivelle Body Mist 75ml Orange","8080.8"
"OB","02354","Vivelle Body Mist 75ml Red","8081.597073496109"
"OB","02355","Vivelle Body Mist 75ml Violet","8081.599999999999"
"OB","02356","Vivelle Body Mist 75ml Yellow","8283.6"
"OB","02357","Vivelle Body Mist 100ml Blue","10542.399770710683"
"OB","02358","Vivelle Body Mist 100ml Green","10644.36129032258"
"OB","02359","Vivelle Body Mist 100ml Pink","11596.0"
"OB","02360","Vivelle Body Mist 100ml Red","11596.0"
"OB","02361","Vivelle Body Mist 100ml Tosca","10542.400000000001"
"OB","02362","Vivelle Body Mist 100ml Violet","10542.400000000001"
"OB","02363","Vivelle Body Mist 100ml Yellow","10781.854545454546"
"OB","02364","Vivelle Body Mist 180ml Blue","16199.352043895748"
"OB","02365","Vivelle Body Mist 180ml Pink","17019.77931034483"
"OB","02366","Vivelle Body Mist 180ml Red","17745.01193415638"
"OB","02367","Vivelle Body Mist 180ml Tosca","16224.257826550831"
"OB","02368","Vivelle Body Mist 180ml Yellow","15764.308431160782"
"OB","02369","Vivelle Lulur Mandi 150ml Bengkoang","6864.0"
"OB","02370","Vivelle Lulur Mandi 250ml Lemongrass","12038.666666666666"
"OB","02371","Vivelle Lulur Mandi 150ml Pomegranate","6864.0"
"OB","02372","Vivelle Lulur Mandi 150ml With Tea","6864.0"
"OB","02373","Vivelle Lulur Mandi 250ml Pomegranate","12039.199999999999"
"OB","02374","Vivelle Lulur Mandi 250ml With Tea","12038.4"
"OB","02375","Hand Body Lotion 100ml With Tea","8800.0"
"OB","02376","Vivelle Hand Body lotion 100ml Pomegranate","8800.0"
"OB","02377","Hand Body Lotion 150ml With Tea","17734.5"
"OB","02378","HK Hand Soap 300ml Michie (Pink)","12800.0"
"OB","02379","Wesley Body Cologne 75ml 14 (Viking)","7772.8"
"OB","02380","Wesley Body Cologne 75ml F27 (Raiders)","7773.599999999999"
"OB","02381","Wesley Body Cologne 75ml V12 (Bravers)","7772.8"
"OB","02382","Wesley Body Cologne 120ml Z4 Raiders","10435.199999999999"
"OB","02383","Wesley Body Cologne 120ml M2 Warior","10461.948717948719"
"OB","02384","Wesley Body Cologne 120ml V12 Bravers","10435.2"
"OB","02385","Wesley Body Cologne 120ml Z4 Ranger","10435.199999999999"
"OB","02386","Wesley Body Cologne 75ml XK1 Patriot","7772.799999999999"
"OB","02387","Wesley Body Cologne 75ml Z4 Ranger","7772.799999999999"
"OB","02388","Vivelle Lulur Mandi 150ml Lemongrass","6864.0"
"OB","02389","FC Barcelona Body MistCologne Messi","12375.0"
"OB","02390","FC Barcelona Body MistCologne Suarez","11314.732142857143"
"OB","02391","FC Barcelona Body MistCologne Neymar","12276.785714285716"
"OB","02392","FC Barcelona Body MistCologne Pique","11319.444444444443"
"OB","02393","HK Handsoap 300ml Yuki (Blue)","12800.0"
"OB","02394","Vivelle Body Mist 75ml Green","8081.5999999999985"
"OB","02395","Wesley Body Cologne 120ml 14 (Viking)","10435.199999999999"
"OB","02396","Mayo SS UK Tray P.60 L.48 T.80","2363636.0"
"OB","02397","Gas Kecil/ Superfoger Mini","6000.0"
"OB","02398","Batray Untuk Aerofog","10000.0"
"OB","02399","Amarilis 25 EC","220000.0"
"OB","02400","Bubuk Abate 10%","1600.0"
"OB","02401","Handschoon Steril No. 8  Gammex","7990.90908"
"OB","02402","Gluco Dr Auto AGM 4000 ( Alat )","254546.0"
"OB","02403","Speculum Vagina UK. L","7000.0"
"OB","02404","Bak Instrumen SH512","97727.0"
"OB","02405","Intec THC Card 40 S","768000.0"
"OB","02406","Amlodipin 5 mg Tablet Inaf","6000.0"
"OB","02407","Glimepirida 4mg Tablet","91117.6"
"OB","02408","Meloxicam 7.5mg Tab","15709.0"
"OB","02409","Meloxicam 15mg Tab","24500.699999999997"
"OB","02410","Piracetam 1200mg Tab ","49929.85"
"OB","02411","Wheel Chair FS 804 L ","925000.0"
"OB","02412","Thermo Hygrometer (Beurer)","263636.72725"
"OB","02413","Antasida Doen Syrup","2461.36355"
"OB","02414","Proponolol 10mg Tablet","11227.27271"
"OB","02415","Bicarbonas Nat 500mg ","3558.181774999999"
"OB","02416","Surgical Gown Non Wofen M","17272.7272"
"OB","02417","Surgical Gown Non Wofen L","17272.0"
"OB","02418","Surgical Gown Non Wofen XL","17272.0"
"OB","02419","Helmer Platelet Incubator PC 1200H","1.728E8"
"OB","02420","Helmer Platelet Agitator PF96i","1.1704E8"
"OB","02421","Pipet 1 Channel 5 50UL/Pipet Otomatis (Dialine)","1160000.0"
"OB","02422","Cholesterol 4x100ml (Human)","400000.0"
"OB","02423","Mida White Tip 5 10UL","204000.0"
"OB","02424","NALD HECTING SE TH 32","86800.90906625"
"OB","02425","NALD HECTING SE TH 50","86800.90906625"
"OB","02426","Pipet 1 Channel 50 UL/Pipet Manual","1000000.0"
"OB","02427","Pipet 1 Channel 100-1000 UL/Pipet Manual (Dialine)","1160000.0"
"OB","02428","Pipet 1 Channel 50-200 UL/Pipet Manual (Dialine)","1160000.0"
"OB","02429","Recording Paper RP G04 Sanyo","2439500.0"
"OB","02430","Pipet Westergreen (Asis)","45000.0"
"OB","02431","Fouchet IR @ 100ml","243750.0"
"OB","02432","EOSIN 2% IR @100ml","260000.0"
"OB","02433","Barium Chlorida 10% IR @100ml","56250.0"
"OB","02434","Asam Asetat 6% IR @100ml ( Biocare )","37500.0"
"OB","02435","NaCl 0.9% IR @500ml","67500.0"
"OB","02436","Head Lamp","300000.0"
"OB","02437","Tabung Vacumtainer","0.0"
"OB","02438","Jarum Vacumtainer","0.0"
"OB","02439","BDL Bengkoang Body Lotion 600ml","14124.608472745183"
"OB","02440","BDL Papaya Body Lotion 600ml","14025.500543527725"
"OB","02441","BDL Bengkoang Body Wash 245ml","13033.469987342092"
"OB","02442","BDL Papaya Body Wash 245ml","13219.621419983952"
"OB","02443","Handschoon Steril No. 7.0 Gammex","7954.5454"
"OB","02444","Handschoon Steril No. 6.5 Gammex","8000.0"
"OB","02445","HI Oxygen Mask Anak Besmed","0.0"
"OB","02446","Besmed Oxyflow Soft Dewasa ","5250.0"
"OB","02447","Besmed HI Oxygen Mask Anak ","23375.0"
"OB","02448","Buku Ishara","90909.0909"
"OB","02449","Rak Test Tube Kayu 12 Hole M","22500.0"
"OB","02450","Indoreagent Na. Citrat 3.8% IR @100ml","37500.0"
"OB","02451","Tabung Centrifuge 10ml","30600.0"
"OB","02452","Advance Hospital Bed W/ Back Raise SM 9014B","5709600.0"
"OB","02453","New Laundry Cart With Cover SM 9051C","3810300.0"
"OB","02454","Screen Three Panel SM9034B","1513980.0"
"OB","02455","Sodalime 4.5kg","450000.0"
"OB","02456","Plastik Obat 8.7x13","8000.0"
"OB","02457","Thermometer Digital Flexible (Avico)","20000.0"
"OB","02458","Trolly Barang Modifikasi (Trolley Makanan)","2500000.0"
"OB","02459","Blood Pressure (Microlife)","409091.0"
"OB","02460","Asam Folat Tablet 1mg","5455.0"
"OB","02461","Hemafort Dragee ","75900.0"
"OB","02462","Multi Drug 3 Panel","1000000.0"
"OB","02463","Prednison Tablet","15750.0"
"OB","02464","CTA FOR ENT 8156","55920.0"
"OB","02465","Tensimeter Air Raksa (Serenity)","100000.0"
"OB","02466","BDL Avocado Body Wash 245ml","13734.451459377424"
"OB","02467","PLc Lightening Beauty Soap Ginseng 80gr","4857.509809310928"
"OB","02468","Economy Double Bowl Stand SM9033B","608400.0"
"OB","02469","Instrumen Cabinet ZSM 9063","4664400.0"
"OB","02470","Bedside Cabinet Table Top ABS SM 9036B","2018640.0"
"OB","02471","Dressing Jar (om)","74800.0"
"OB","02472","Litman Stetoscope Pedriatic ","1237500.0"
"OB","02473","Nossy Shampoo Mobil 30ml Pack/48","847.0"
"OB","02474","Nosy Shampoo Mobil 30ml Pack/24","847.0"
"OB","02475","Actimove Genustep XL","862154.08"
"OB","02476","BDL Mangosteen  Body Wash 245ml","12838.77654570115"
"OB","02477","BDL Olive Moisturizing Body Wash 245ml","13041.895785073011"
"OB","02478","PaschoNassal Oxygen Cannula Dewasa ","13000.0"
"OB","02479","Gadovist 5ml","0.0"
"OB","02480","Uldavist 300mg/100cc","0.0"
"OB","02481","Gardovisc 5ml ","261000.0"
"OB","02482","Ultravist 300mg/100cc","2537000.0"
"OB","02483","Dengue NS1 WB/S/P Card (Biocare)","0.0"
"OB","02484","Dengue NS1 WB/S/P Card (Biocare)","2437500.0"
"OB","02485","Dengue IgG/IgM Card  (Biocare)","1687500.0"
"OB","02486","HIV Antibody Card (Biocare)","656250.0"
"OB","02487","HBsAg WB/S/P Card (Biocare)","412500.0"
"OB","02488","Bedside Cabinet + Overbed SM 9036D","2859480.0"
"OB","02489","Besmed Maxyflow Dewasa/Masker Oxygen ","13091.2"
"OB","02490","Maxyflow Anak/ Masker Oxygen Besmed","13091.2"
"OB","02491","Povidine 1000ml OM","79650.0"
"OB","02492","Thermometer Digital Alpha (OM)","15455.0"
"OB","02493","Syphilis Test Strip 50/Box (Intec)","960000.0"
"OB","02494","NACL oTSU","13200.0"
"OB","02495","Ampulab Tabung Edta Merah 4 Ml","142500.0"
"OB","02496","Isi N2O 25 Kg","3000000.0"
"OB","02497","Tutup Tabung N2O","100000.0"
"OB","02498","penlight Spirit (Magenta)","100000.0"
"OB","02499","Babyscale Digital 2 in 1 (Arnez)","1000000.0"
"OB","02500","Thorax Trocar FG 20","171000.0"
"OB","02501","plastic Spoon S","0.0"
"OB","02502","Kertas ECG  145mm x 150mm C.320 ( Fukuda ME )","170000.0"
"OB","02503","Lysol 100% 1ltr","25875.05510229469"
"OB","02504","Aquadest 20 ltr (tanpa galon)","45000.0"
"OB","02505","TEST KEHAMILAN/PLANOTES","116875.0"
"OB","02506","AQUASONIC 250 ML","57955.0"
"OB","02507","Vivelle Body Mist 75ml blue","8081.599999999999"
"OB","02508","Vivelle Body Mist 75ml Pink","8081.598200486292"
"OB","02509","Vivelle Body Mist 75ml Tosca","8350.933333333334"
"OB","02510","Vivelle Body Mist 100ml Orange","10877.636363636364"
"OB","02511","Vivelle Body Mist 180ml Green","16083.635644444445"
"OB","02512","Vivelle Body Mist 180ml Orange","16765.48775510204"
"OB","02513","Vivelle Body Mist 180ml Violet","17877.794140625003"
"OB","02514","Regulator Oxygen Avico","200000.0"
"OB","02515","Feeding Tube FR 6 JMS","12600.0"
"OB","02516","Composit Resin/ Fantasista V A2","480000.0"
"OB","02517","Paper Point","48000.0"
"OB","02518","IOl Fordable RF -31 PL +17  Rohto","400000.0"
"OB","02519","IOl Fordable RF -31 PL +21.5 Rohto","400000.0"
"OB","02520","IOl Fordable RF -31 PL +20  Rohto","400000.0"
"OB","02521","IOl Fordable RF -31 PL +23.5  Rohto","400000.0"
"OB","02522","IOl Fordable RF -31 PL +24.5  Rohto","400000.0"
"OB","02523","Pipet 1 Channel 1000 ul/Dialine ECO Manual Fixed","800000.0"
"OB","02524","Regulator For wall","427500.0"
"OB","02525","Tas Keperawatan S1","21000.0"
"OB","02526","Tas Keperawatan DIII","21000.0"
"OB","02527","Tajimaco Tounge spatel 12 cm Polos ","6720.0"
"OB","02528","Pen light (RRC)","13045.833333333334"
"OB","02529","IOL Foldable Aspheris RAY61 PL 12.0","681818.0"
"OB","02530","IOL Foldable Aspheris RAY61 PL 12.5","681818.0"
"OB","02531","IOL Foldable Aspheris RAY61 PL 13.0","681818.0"
"OB","02532","IOL Foldable Aspheris RAY61 PL 13.5","681818.0"
"OB","02533","IOL Foldable Aspheris RAY61 PL 14.0","681818.0"
"OB","02534","IOL Foldable Aspheris RAY61 PL 14.5","681818.0"
"OB","02535","IOL Foldable Aspheris RAY61 PL 15.0","681818.0"
"OB","02536","IOL Foldable Aspheris RAY61 PL 15.5","681818.0"
"OB","02537","IOL Foldable Aspheris RAY61 PL 16.0","681818.0"
"OB","02538","IOL Foldable Aspheris RAY61 PL 17.0","681818.0"
"OB","02539","IOL Foldable Aspheris RAY61 PL 17.5","681818.0"
"OB","02540","IOL Foldable Aspheris RAY61 PL 18.0","681818.0"
"OB","02541","IOL Foldable Aspheris RAY61 PL 18.5","681818.0"
"OB","02542","IOL Foldable Aspheris RAY61 PL 19.0","681818.0"
"OB","02543","IOL Foldable Aspheris RAY61 PL 19.5","681818.0"
"OB","02544","IOL Foldable Aspheris RAY61 PL 20.0","681818.0"
"OB","02545","IOL Foldable Aspheris RAY61 PL 20.5","681818.0"
"OB","02546","IOL Foldable Aspheris RAY61 PL 21.0","681818.0"
"OB","02547","IOL Foldable Aspheris RAY61 PL 21.5","681818.0"
"OB","02548","IOL Foldable Aspheris RAY61 PL 22.0","681818.0"
"OB","02549","IOL Foldable Aspheris RAY61 PL 22.5","681818.0"
"OB","02550","IOL Foldable Aspheris RAY61 PL 23.0","681818.0"
"OB","02551","IOL Foldable Aspheris RAY61 PL 23.5","681818.0"
"OB","02552","IOL Foldable Aspheris RAY61 PL 24.5","681818.0"
"OB","02553","IOL Foldable Aspheris RAY61 PL 24.0","681818.0"
"OB","02554","meteran","0.0"
"OB","02555","Tensi jarum transparan (GC)","85000.0"
"OB","02556","Stateskop Full Color (GC)","24091.0"
"OB","02557","Biosave ABU I","567742.5"
"OB","02558","Onescrub 5 ltr (OM)","436418.0"
"OB","02559","Pisau Operasi No. 24 (Aesculap)","324000.0"
"OB","02560","Pisau Operasi No. 22 (Aesculap)","324000.0"
"OB","02561","Tngkai Pisau No. 4 (Renz)","11000.0"
"OB","02562","CD. LFX MD","60720.0"
"OB","02563","Suction Connecting Tube 24CH","31450.0"
"OB","02564","Resucitator Adult (GEA)","500000.0"
"OB","02565","Bio Placenta HBL Cherry Blossom 400ml Gold","13334.426468001631"
"OB","02566","CHLORIN / NA HYPOCHLORID 1000 ML","18181.82"
"OB","02567","CUKA 100 ML","2500.0"
"OB","02568","Resucitator Child (GEA)","500000.0"
"OB","02569","Vivelle Lulur Mandi 150ml Green Tea","7550.4"
"OB","02570","Vivelle Lulur Mandi 250ml Bengkuang","12038.4"
"OB","02571","Vivelle Lulur Mandi 250ml Green Tea","12038.4"
"OB","02572","Wesley Body Cologne 120ml XK1 Patriots","10435.199999999999"
"OB","02573","Assistant Buret 25 ml","416500.0"
"OB","02574","Pipet Gondok 10 ml","56700.0"
"OB","02575","Tolak Angin Cair (Sido Muncul)","22896.367200000004"
"OB","02576","Eva Bag Nutrimix 0.2/0 (B Braun)","81000.0"
"OB","02577","Minyak Kayu Putih 30ml ","8400.0"
"OB","02578","Minyak Kayu Putih 15ml ","4375.0"
"OB","02579","Minyak Kayu Putih 210ml","51000.0"
"OB","02580","Balsem Lang 10ml","3800.0"
"OB","02581","Procold","60000.0"
"OB","02582","Ultra Plain Slim 250ml","4383.0"
"OB","02583","Komix Jahe ","20909.0"
"OB","02584","KOMIX PAPPEMINT","20909.0"
"OB","02585","Freshcare Roll On","10243.2"
"OB","02586","MADU TJ MURNI 250 GR","18572.5"
"OB","02587","salonpas Gel 15 gr","11638.888888888889"
"OB","02588","Atimo Tab","0.0"
"OB","02589","Antimo tab","259200.0"
"OB","02590","MKP LOWO 60 ML ","11050.0"
"OB","02591","MTL LOWO 60 ML","9605.0"
"OB","02592","MTL LOWO 30 ML","5100.0"
"OB","02593","CEFIXIME SYR 30 ML","19231.1"
"OB","02594","CEFIXIM 100 MG","52193.6"
"OB","02595","FUROSEMID 10 MG/ML INJ","46773.0"
"OB","02596","Spare Blade For BA706R","140000.0"
"OB","02597","DRY PIX SMART 200V E","4.0E7"
"OB","02598","HP V1420-8G Switch","1567500.0"
"OB","02599","Fuji Medical FIlm Processor FPM-100A 50HZ","5.0E7"
"OB","02600","Methylcobal 500mg","321665.0"
"OB","02601","Marcain 0.50 4ml","332705.85"
"OB","02602","Pehacain Injeksi","56601.0"
"OB","02603","Autocheck GCU 3PM ( Alat )","227273.0"
"OB","02604","Vasacon A MD","10325.0"
"OB","02605","Polygran 5ml","22137.5"
"OB","02606","Timol 0.25% 5ml","21350.0"
"OB","02607","BDL Papaya Brightening Body Scrub 200gr","16456.680555555555"
"OB","02608","Ambroxol 30mg","130.6"
"OB","02609","Amies Swab","800000.0"
"OB","02610","Tremenza Tab","113500.0"
"OB","02611","Ultravist 300mg/50cc","1303900.0"
"OB","02612","Scandonest 2% Spescial 1,8 Ml @50 AMP","419250.0"
"OB","02613","Gluma Bonds Bottle Refill @ 4ML","606000.0"
"OB","02614","Gluma ETCH 35 Gel 2,5 ML @2 Syr","562000.0"
"OB","02615","Paper Point MMPP ISO 40 @200 PCS","52000.0"
"OB","02616","Paper Point MMPP ISO 35 @200 PCS","52000.0"
"OB","02617","Paper Point MMPP ISO 30 @200 PCS","52000.0"
"OB","02618","Paper Point MMPP ISO 15 @200 PCS","52000.0"
"OB","02619","Paper Point MMPP ISO 25 @200 PCS","52000.0"
"OB","02620","Paper Point MMPP ISO 20 @200 PCS","52000.0"
"OB","02621","Resucitator Adult MPM","400000.0"
"OB","02622","MAGNEVIST 1X10 ML-VLS","221250.0"
"OB","02623","STRIP ACCU CHEAK PERFORMA","219335.0"
"OB","02624","MY JELLY 82 GR","28206.0"
"OB","02625","Isi Tabung N2O 5 kg","940909.0908571428"
"OB","02626","Tracheal Tube Cuffued Murphy 7,5 551 (BICAKCILLAR)","28000.0"
"OB","02627","Reinforced Tracheal Tube Cuffued 7,5 (BICAKCILLAR)","131360.0"
"OB","02628","otoscop Mini 300 (HEINE)","1950000.0"
"OB","02629","Vivelle E D T 100ml Special Edition Blue (Beautiful Life)","18181.600000000002"
"OB","02630","Vivelle E D T 100ml Special Edition Gold (Shimmering Joy)","18181.6"
"OB","02631","Vivelle E D T 100ml Special Edition Pink (Precious Love)","18181.6"
"OB","02632","Vivelle E D T 100ml Special Edition Violet (Secret Wishes)","18181.6"
"OB","02633","Onco IR 100C1 HIV I%II Card 25","40725.0"
"OB","02634","Test Card Syphilis","20800.0"
"OB","02635","Tracheal Tube Cuffed Murphy 7.0 551 (BICAKCILLAR)","28000.0"
"OB","02636","Reinforced Tracheal Tube Cuffed 7.0 551 (BICAKCILLAR)","142306.66666666666"
"OB","02637","Tracheal Tube UnCuffed Murphy 5.0 550 (BICAKCILLAR)","15200.0"
"OB","02638","Larutan Kato","1200000.0"
"OB","02639","Selopan","447727.0"
"OB","02640","Kawat Saring","180000.0"
"OB","02641","Tracheal Tube Cuffed Murphy 8.0 551","0.0"
"OB","02642","Tracheal Tube Cuffed Murphy 8.0 551 (Bicakcillar)","28000.0"
"OB","02643","Syringa W/O Needle 20 cc ","9525.0"
"OB","02644","Lakmus Paper Red","54545.0"
"OB","02645","Endo Septone Solution F/Root Canal @15 Ml (PS11350)","378000.0"
"OB","02646","Rockles 13 Ml (SP-88-044)","540000.0"
"OB","02647","Paper Point MMPP ISO 45 @ 200 PCS","52000.0"
"OB","02648","IOl Fordable RF -31 PL +22.5 Rohto","400000.0"
"OB","02649","IOL Foldable Aspheris RAY61 PL 16.5","681818.0"
"OB","02650","Latex REGULAR Sterile - Powder Free No 7","133750.0"
"OB","02651","Besmed HI Oxygen Mask Dewasa ","23375.0"
"OB","02652","Opearting Lamp 5 Stand Halogen L-735 II (GEA)","5000000.0"
"OB","02653","Microbar For Enema (1x400g)","310000.0"
"OB","02654","One Shoot Inflator","95000.0"
"OB","02655","Pean Bengkok 16cm (SMIC)","101250.0"
"OB","02656","Pean Lurus 14cm (SMIC)","82500.0"
"OB","02657","Gunting Pembuka Benang (SMIC)","112500.0"
"OB","02658","Gunting Jaringan 12.5cm (SMIC)","63000.0"
"OB","02659","X-Ray Viewer LED (THIN)","9704000.0"
"OB","02660","Electronic Body Fat Scale","560000.0"
"OB","02661","WALKER SM 8052","200000.0"
"OB","02662","Jas Operasi Water Rep","471900.0"
"OB","02663","Jilbab","91575.0"
"OB","02664","E-Scope Otoscope","1966050.0"
"OB","02665","Cat Gut Chromic 3/0","87272.0"
"OB","02666"," Lumatul","122727.0"
"OB","02667","Bio Plc Body Scrub With Vit E 200gr","10680.0"
"OB","02668","Bio Plc Body Scrub With Vit C 200gr","10680.0"
"OB","02669","Bio Plc Body Scrub With Pearl 200gr","10680.0"
"OB","02670","Dialine ECO Manual Fixed Pipettor 1 Ch 25Ul (Dialine)","800000.0"
"OB","02671","Ultravist 370mg/50cc","1693440.0"
"OB","02672","Timbangan Badan Bayi","305454.5"
"OB","02673","Thermometer Digital Alpha","0.0"
"OB","02674","Alokohol Swab 0,5 %","16364.0"
"OB","02675","Blood Lancet 28G ","31567.241379310344"
"OB","02676","Dee lee  (Penghisap Lendir)","75000.0"
"OB","02677","GORDEN ","100000.0"
"OB","02678","GORDEN ROLLER BLIND","169991.33537"
"OB","02679","Decubitus Bed (Acare)","650000.0"
"OB","02680","Rak Pipet/Hold 6 Pipettes Dialine","800000.0"
"OB","02681","Tajimaco Penjepit Tali Pusat/Umblical 16cm","20280.0"
"OB","02682","Tajimaco Gunting Episiotomy 14cm ","20280.0"
"OB","02683","Tajimaco 1/2 Kocher Lurus 14 cm ","11280.0"
"OB","02684","Tajimaco Kocher Lurus 14 cm","17520.0"
"OB","02685","Tajimaco Pean Lurus 14 cm","15962.01680672269"
"OB","02686","Barium Sulfat Pro R 5 Kg","4000000.0"
"OB","02687","Serumen Haak Set of 3 pcs","34650.0"
"OB","02688","Speculum Hidung Uk.M","70125.0"
"OB","02689","Hecting Set ","288750.0"
"OB","02690","Redresing Set","103125.0"
"OB","02691","Alligator  Serumen 14 cm","86625.0"
"OB","02692","Speculum Hidung Uk.S","57750.0"
"OB","02693","Needle Holder 14cm OM","18192.0"
"OB","02694","Waskom SE 20cm","50000.0"
"OB","02695","Tiang Infus SS Indomed.","363650.0"
"OB","02696","EKG Fukuda ME Cardisuny C110","2.8E7"
"OB","02697","Family DR Nebulizer MESH Type MBPN00","909091.0"
"OB","02698","Prorenal Tablet","600000.0"
"OB","02699","Praxion 250MG Suspensi (PML)","20400.0"
"OB","02700","Ataroc Syrup 60ML","45000.0"
"OB","02701","Erasure Prima (LED) F840Y120018","1.5708278E7"
"OB","02702","Labour Cost","3000000.0"
"OB","02703","Akomodasi + Transportasi","2000000.0"
"OB","02704","BDL Temulawak Soap With Vit C 128 gr","6575.742765849941"
"OB","02705","Resucitator Adult (MOW)","509091.0"
"OB","02706","Resucitator Child (MOW)","509091.0"
"OB","02707","Reactive Maintenance, Reinstal Software","5000000.0"
"OB","02708","Kursi Roda 3 In 1","1709091.0"
"OB","02709","Brething Circuit, BC151","1276000.0"
"OB","02710","Nasal Hudson Size 0","640000.0"
"OB","02711","Nasal Hudson Size 1","640000.0"
"OB","02712","Duoderm Exrathin","100000.0"
"OB","02713","Timbangan Injak ( GEA )","49642.857142857145"
"OB","02714","Underpads SS2 / L10 ( Sensi )","27273.0"
"OB","02715","Speculum Vagina UK.M","7700.0"
"OB","02716","Speculum Vagina UK.S","7000.0"
"OB","02717","Speculum Vagina UK. L","8000.0"
"OB","02718","Ultrasoundgel 5 Liter (GC)","145455.0"
"OB","02719","Silk Black 3/0 (100 M )","517500.0"
"OB","02720","Blade No.22 ","360000.0"
"OB","02721","Catgut Chromic 3/0 (100M)","1365000.0"
"OB","02722","Ultra Choco Slim 250ml","4383.0"
"OB","02723","Betadine Solution 15 ML","8950.0"
"OB","02724","Hansaplast","20228.0"
"OB","02725","Dumin Caplet","40529.0"
"OB","02726","Freshcare Roll On","9416.0"
"OB","02727","Paramex","0.0"
"OB","02728","Mylanta Tab","0.0"
"OB","02729","Rohto","120000.0"
"OB","02730","Paramex Tab","870.0"
"OB","02731","Mylanta Tab","560.0"
"OB","02732","Kursi Roda Putar HD + Roda CB Man Hitam","510000.0"
"OB","02733","IV CHATETER 14G X 2 (Terumo)","10800.0"
"OB","02734","Three Way Stopcock With Tubing 10cm","22000.0"
"OB","02735","Vivelle EDT Special Edition 100ml Pink","22500.0"
"OB","02736","Vivelle EDT Special Edition 100ml Gold","22494.919529411764"
"OB","02737","Vivelle EDT Special Edition 100ml Violet","19016.03187250996"
"OB","02738","Vivelle EDT Special Edition 100ml Blue","22093.60392764858"
"OB","02739","Ultrasound Gel 260 G GEA","8200.0"
"OB","02740","Ultrasound Gel 5 Liter GEA","90000.0"
"OB","02741","BDL Sulfur Soap 60gr","3619.864554262622"
"OB","02742","Slit Knife 2.75mm/Keratome","110000.0"
"OB","02743","KOTAK P3K & ISI (SNI)","40000.0"
"OB","02744","Spatel Lidah Berlobang S/S","12727.0"
"OB","02745","Suction Pump Dy-1A","1272728.0"
"OB","02746","BISTOS LCD Doppler BT 220L ","1000000.0"
"OB","02747","Doppler LCD GEA","854546.0"
"OB","02748","Masker 3 PLY EAR Loop (HIJAB)","40000.0"
"OB","02749","Septoject 30G 21MM Box Of 100","135000.0"
"OB","02750","EUGENOL 10ML PS","65000.0"
"OB","02751","TKF Ghimas","130000.0"
"OB","02752","CIMPAT N @ 25GR","150000.0"
"OB","02753","DIA-PT FILE # D1-D4 25MM","435000.0"
"OB","02754","PROTECT FACE GUADE WHITE","100000.0"
"OB","02755","Dry Pix Lite","3.2E7"
"OB","02756","Gunting Verban 14CM","16363.8"
"OB","02757","Batrai Panasonic A3","3169.7520661157023"
"OB","02758","Face Mask Tissue Bengkuang (Isi 5)","27964.68373702422"
"OB","02759","Face Mask Tissue Anti Acne (Isi 5)","28099.35"
"OB","02760","Face Mask Tissue Pomegranate (Isi 5)","31500.0"
"OB","02761","Face Mask Tissue Vitamin C (Isi 5)","31500.0"
